121,16,0.000008,9
121,16,0.000025,8
121,16,0.000027,7
121,16,0.000025,6
121,16,0.000014,5
121,16,0.000013,4
121,16,0.000012,3
121,16,0.000016,2
121,16,0.000017,1
121,16,0.000018,0
1200,16,0.000062,9
1200,16,0.001255,8
1200,16,0.000100,7
1200,16,0.000184,6
1200,16,0.000101,5
1200,16,0.000103,4
1200,16,0.000110,3
1200,16,0.000096,2
1200,16,0.000180,1
1200,16,0.000304,0
1200,25,0.000078,9
1200,25,0.000684,8
1200,25,0.000196,7
1200,25,0.000216,6
1200,25,0.000194,5
1200,25,0.000187,4
1200,25,0.000228,3
1200,25,0.000395,2
1200,25,0.000316,1
1200,25,0.000371,0
1200,4,0.000097,9
1200,4,0.000074,8
1200,4,0.000050,7
1200,4,0.000065,6
1200,4,0.000096,5
1200,4,0.000095,4
1200,4,0.000086,3
1200,4,0.000051,2
1200,4,0.000054,1
1200,4,0.000051,0
1200,4,0.000133,9
1200,4,0.000057,8
1200,4,0.000088,7
1200,4,0.000056,6
1200,4,0.000089,5
1200,4,0.000054,4
1200,4,0.000091,3
1200,4,0.000087,2
1200,4,0.000052,1
1200,4,0.000053,0
1200,4,0.000129,9
1200,4,0.000087,8
1200,4,0.000052,7
1200,4,0.000056,6
1200,4,0.000090,5
1200,4,0.000054,4
1200,4,0.000058,3
1200,4,0.000052,2
1200,4,0.000050,1
1200,4,0.000060,0
1200,4,0.000121,9
1200,4,0.000082,8
1200,4,0.000082,7
1200,4,0.000098,6
1200,4,0.000095,5
1200,4,0.000085,4
1200,4,0.000093,3
1200,4,0.000084,2
1200,4,0.000213,1
1200,4,0.000120,0
1200,10,0.000078,9
1200,10,0.000136,8
1200,10,0.000180,7
1200,10,0.000139,6
1200,10,0.000124,5
1200,10,0.000138,4
1200,10,0.000182,3
1200,10,0.000202,2
1200,10,0.000199,1
1200,10,0.000417,0
1200,10,0.000210,9
1200,10,0.000138,8
1200,10,0.000138,7
1200,10,0.000140,6
1200,10,0.000140,5
1200,10,0.001978,4
1200,10,0.000139,3
1200,10,0.000200,2
1200,10,0.000141,1
1200,10,0.000424,0
1200,10,0.000200,9
1200,10,0.000178,8
1200,10,0.000137,7
1200,10,0.000180,6
1200,10,0.000170,5
1200,10,0.000129,4
1200,10,0.000194,3
1200,10,0.000137,2
1200,10,0.000140,1
1200,10,0.000402,0
1200,10,0.000085,9
1200,10,0.000182,8
1200,10,0.000142,7
1200,10,0.000186,6
1200,10,0.001161,5
1200,10,0.000139,4
1200,10,0.000141,3
1200,10,0.000147,2
1200,10,0.000135,1
1200,10,0.000177,0
1200,10,0.000078,9
1200,10,0.000139,8
1200,10,0.000150,7
1200,10,0.000140,6
1200,10,0.000143,5
1200,10,0.000139,4
1200,10,0.000137,3
1200,10,0.000151,2
1200,10,0.000140,1
1200,10,0.000180,0
1200,20,0.000084,9
1200,20,0.000152,8
1200,20,0.000148,7
1200,20,0.000144,6
1200,20,0.000133,5
1200,20,0.000138,4
1200,20,0.000131,3
1200,20,0.000136,2
1200,20,0.000130,1
1200,20,0.000174,0
1200,20,0.000221,9
1200,20,0.000139,8
1200,20,0.000135,7
1200,20,0.001261,6
1200,20,0.000135,5
1200,20,0.000219,4
1200,20,0.000131,3
1200,20,0.000224,2
1200,20,0.000370,1
1200,20,0.000519,0
1200,20,0.000100,9
1200,20,0.000144,8
1200,20,0.000190,7
1200,20,0.000134,6
1200,20,0.000133,5
1200,20,0.000130,4
1200,20,0.000134,3
1200,20,0.000136,2
1200,20,0.000135,1
1200,20,0.000174,0
1200,20,0.000082,9
1200,20,0.000135,8
1200,20,0.000131,7
1200,20,0.000137,6
1200,20,0.000134,5
1200,20,0.000140,4
1200,20,0.000132,3
1200,20,0.000725,2
1200,20,0.000143,1
1200,20,0.000170,0
1200,20,0.000217,9
1200,20,0.000133,8
1200,20,0.000133,7
1200,20,0.000164,6
1200,20,0.000153,5
1200,20,0.000156,4
1200,20,0.000155,3
1200,20,0.000132,2
1200,20,0.000227,1
1200,20,0.000172,0
120,5,0.000013,9
120,5,0.000016,8
120,5,0.000015,7
120,5,0.000015,6
120,5,0.000027,5
120,5,0.000027,4
120,5,0.000029,3
120,5,0.000035,2
120,5,0.000036,1
120,5,0.000027,0
120,5,0.000011,9
120,5,0.000014,8
120,5,0.000015,7
120,5,0.000013,6
120,5,0.000013,5
120,5,0.000012,4
120,5,0.000027,3
120,5,0.000036,2
120,5,0.000034,1
120,5,0.000047,0
120,5,0.000007,9
120,5,0.000008,8
120,5,0.000007,7
120,5,0.000007,6
120,5,0.000009,5
120,5,0.000007,4
120,5,0.000018,3
120,5,0.000040,2
120,5,0.000039,1
120,5,0.000013,0
120,5,0.000012,9
120,5,0.000014,8
120,5,0.000012,7
120,5,0.000011,6
120,5,0.000015,5
120,5,0.000011,4
120,5,0.000012,3
120,5,0.000016,2
120,5,0.000015,1
120,5,0.000021,0
120,5,0.000012,9
120,5,0.000031,8
120,5,0.000028,7
120,5,0.000027,6
120,5,0.000034,5
120,5,0.000028,4
120,5,0.000028,3
120,5,0.000040,2
120,5,0.000035,1
120,5,0.000028,0
120,10,0.000049,9
120,10,0.000017,8
120,10,0.000014,7
120,10,0.000014,6
120,10,0.000017,5
120,10,0.000013,4
120,10,0.000019,3
120,10,0.000018,2
120,10,0.000018,1
120,10,0.000035,0
120,10,0.000016,9
120,10,0.000016,8
120,10,0.000014,7
120,10,0.000014,6
120,10,0.000016,5
120,10,0.000017,4
120,10,0.000014,3
120,10,0.000015,2
120,10,0.000930,1
120,10,0.000097,0
120,10,0.000010,9
120,10,0.000018,8
120,10,0.000016,7
120,10,0.000016,6
120,10,0.000015,5
120,10,0.000014,4
120,10,0.000013,3
120,10,0.000017,2
120,10,0.000041,1
120,10,0.000118,0
120,10,0.000018,9
120,10,0.000023,8
120,10,0.000017,7
120,10,0.000018,6
120,10,0.000021,5
120,10,0.000028,4
120,10,0.000024,3
120,10,0.000027,2
120,10,0.000022,1
120,10,0.000169,0
120,10,0.000012,9
120,10,0.000016,8
120,10,0.000013,7
120,10,0.000014,6
120,10,0.000016,5
120,10,0.000014,4
120,10,0.000014,3
120,10,0.000016,2
120,10,0.000017,1
120,10,0.000087,0
120,20,0.000016,9
120,20,0.000020,8
120,20,0.000021,7
120,20,0.000019,6
120,20,0.000021,5
120,20,0.000021,4
120,20,0.000020,3
120,20,0.000020,2
120,20,0.000022,1
120,20,0.000099,0
120,20,0.000010,9
120,20,0.000027,8
120,20,0.000022,7
120,20,0.000019,6
120,20,0.000027,5
120,20,0.000025,4
120,20,0.000024,3
120,20,0.000024,2
120,20,0.000027,1
120,20,0.000121,0
120,20,0.000019,9
120,20,0.000022,8
120,20,0.000021,7
120,20,0.000019,6
120,20,0.000022,5
120,20,0.000022,4
120,20,0.000020,3
120,20,0.000029,2
120,20,0.000022,1
120,20,0.000075,0
120,20,0.000016,9
120,20,0.000017,8
120,20,0.000013,7
120,20,0.000014,6
120,20,0.000016,5
120,20,0.000017,4
120,20,0.000015,3
120,20,0.000015,2
120,20,0.000018,1
120,20,0.000095,0
120,20,0.000011,9
120,20,0.000016,8
120,20,0.000017,7
120,20,0.000015,6
120,20,0.000015,5
120,20,0.000017,4
120,20,0.000015,3
120,20,0.000016,2
120,20,0.000016,1
120,20,0.000142,0
120,20,0.000010,9
120,20,0.000018,8
120,20,0.000019,7
120,20,0.000016,6
120,20,0.000018,5
120,20,0.000017,4
120,20,0.000015,3
120,20,0.000015,2
120,20,0.000039,1
120,20,0.000117,0
120,40,0.000515,9
120,40,0.000228,8
120,40,0.000227,7
120,40,0.000203,6
120,40,0.000214,5
120,40,0.000224,4
120,40,0.000252,3
120,40,0.000134,2
120,40,0.000139,1
120,40,0.000219,0
120,40,0.000031,9
120,40,0.000178,8
120,40,0.000187,7
120,40,0.000199,6
120,40,0.000193,5
120,40,0.000153,4
120,40,0.000200,3
120,40,0.000181,2
120,40,0.000167,1
120,40,0.000263,0
120,40,0.000017,9
120,40,0.000143,8
120,40,0.000165,7
120,40,0.000157,6
120,40,0.000141,5
120,40,0.000144,4
120,40,0.000141,3
120,40,0.000144,2
120,40,0.000151,1
120,40,0.000411,0
120,40,0.000017,9
120,40,0.000128,8
120,40,0.000136,7
120,40,0.000133,6
120,40,0.000130,5
120,40,0.000132,4
120,40,0.000133,3
120,40,0.000132,2
120,40,0.000132,1
120,40,0.000221,0
120,40,0.000021,9
120,40,0.000176,8
120,40,0.000602,7
120,40,0.000170,6
120,40,0.000179,5
120,40,0.000201,4
120,40,0.000183,3
120,40,0.000172,2
120,40,0.000182,1
120,40,0.000263,0
120,40,0.000020,9
120,40,0.000116,8
120,40,0.000163,7
120,40,0.000155,6
120,40,0.000159,5
120,40,0.000171,4
120,40,0.000159,3
120,40,0.000157,2
120,40,0.000136,1
120,40,0.000222,0
1200,40,0.000219,9
1200,40,0.000153,8
1200,40,0.000298,7
1200,40,0.000156,6
1200,40,0.000302,5
1200,40,0.000150,4
1200,40,0.000428,3
1200,40,0.000435,2
1200,40,0.000577,1
1200,40,0.000782,0
1200,40,0.000223,9
1200,40,0.000347,8
1200,40,0.000298,7
1200,40,0.000146,6
1200,40,0.000139,5
1200,40,0.000147,4
1200,40,0.000503,3
1200,40,0.000518,2
1200,40,0.000590,1
1200,40,0.001354,0
1200,40,0.000222,9
1200,40,0.001412,8
1200,40,0.000206,7
1200,40,0.000298,6
1200,40,0.000312,5
